text,label
"#burundi—rubaya ramazani, a congolese refugee was illegally arrested (no warrant) on monday by the police. he is accused of ""having participated in the 2015 protests""; which he rejects. testimonies from neighbors support his assertion .",0
look at this news article from the daily caller: antonio sabato jr: i’m an immigrant and i support trump’s wall [video],0
de qué viven los magrebíes y subsaharianos que veo diariamente en terrazas de bares? les ha tocado la lotería? #pregunta,1
dems are fighting like hell for illegal immigrants invaders now look what has happened to this little 11 year old child. dems you should resign from office now. you hate america and us americans #maga,0
update #burundi-an refugees in tanzania live in fear of being put in harm’s way if they are repatriated to burundi.,0
"un knew years ago about refugee sex-for-food scandal, leaked report reveals",0
"no entiendo cómo tocando tanto las pelotas como tocáis y después de vuestras acciones violentas: lavapiés, barcelona, asalto valla ceuta, melilla no os han reportado, no nos aportáis nada. además la mayoría musulmanes. iros",0
doing the job illegal aliens won't do. #moreofthisplease #theicemancometh #stoptheinvasion,0
malditos árabes que devolveram o cazares!,1
empanadas árabes y cerveza 😍😍 chau dieta,0
"aid boat to take rescued migrants to spain, after italy refuses access",0
tune in to at this morning to hear from 's victoria crouse on her report on #immigrant #smallbusiness owners. listen here at 11:24:,0
afghan migrant whose deportation was thwarted by 'hero' swedish student was actually sentenced for assault #foxnews,1
"from those of us in the uk, australia and the us, go home. you are not welcome here unless you have a job that earns enough to pay taxes. should be the only way any economic immigrant should get to our countries. genuine refugees have no chance against this scourge.",1
is the most dangerous politician in canada a somali muslim migrant? via trudope gone insane...,1
"#u20wwc bien hecho chicas, gracias por patearles el trasero a esas sudacas. 3-2 #sub20fem 🇲🇽",1
"#bebestmyass this week - i want my supporters to wear shorts or skirts that read, ""be best"" on the back - synonym for ""be best my ass!"" let's be ridiculous (film your ass shaking) lacks sensitivity towards immigrant children! photo credit: thegrio",0
"got an ideal. if we stopped giving illegal immigrants food stamp, welfare would they go home. and if they are illegally here, why should they get any of this? also, has anyone has the amount of our tax dollars go to these folks? just asking! 😎🎩",1
"#omarprieto, gobernador del zulia, anunció que extranjeros indocumentados serán deportados. #extranjeros en #venezuela? el unico #extranjero que toda #venezuela queremos #deporten se llama #madurogenocida #maduroacabóconvzla #maduroesmuerte",1
another reason for #buildthatwall,1
"as 1000s of civilians flee regime assault on opposition-held areas in southern syria &amp; end up stuck near closed jordan border, un fears up to 200,000 more may follow while jordan says ""no more refugees""",1
to come back should really not easy for refugees of syria. nobody need more eaters.,1
"in conversation with: , head of operations at the un refugee agency: () #withrefugees",0
where are the women and children the dems are always bitchin about? #noillegals #nodaca #nochainmigration #americanpeoplefirst,1
"""que asco ver la sin """"trapos"""", con estadios vacíos y equipos llenos de sudacas petardos.....""",1
para los que dicen que los extranjeros son una carga: 12% del producto interno bruto no existiría si ellos no estuvieran aquí.,0
"no matter how appealing #zerotolerance remedies may seem, they are not in fact a sustainable solution in a just society. the collateral damage is unacceptable. #metoo",0
"absolutely! no daca, no amnesty, no sanctury cities, deport all illegal aliens, build the wall! #maga #2a #nodaca #deportthemall #buildthewall #obamagate #standwithice #pedogate #lockthemallup #banislam #trump2020",1
labor migrants transfer almost $ 10 billion a year to ukraine,0
#actnow! #usa #eb5 #eb5visa #immigrant #foreign #investor #visa program laws are changing! $500k #investment. payment plans available. use #bitcoin #ether #cryptocurrency. become a us citizen! visit us at contact us today at gbibuildingco.com. rt,0
me gustó un video de inmigrantes - muxaxitos - (album) maquinas de amor,0
bloody immigrants like uk say you must obide the law of the country should be put in prison until the immigrant pays the fine,1
"agreed. happy to see labour using more direct language and action on migration, but no irc is worse than another. they all have to be binned, not forgetting immigration detention wings in prisons. because migration is not a crime.",0
a los inmigrantes ilegales hay que deportarlos a su pais de origen ¡¡ya!! - el gobierno creará un mando único policial para combatir la inmigración ilegal vía,1
"hispanics have used immigration to invade america, changing it's demographics and also changing politics. we must begin revoking citizenship â—",1
lega northchief berlusconi warns: the 600.000 illigal refugees are dynamite for italy and will destroy the social consens. so he will stop the immigration from libya if he wins the elections in march.,1
"todos los árabes son terroristas. todos los colombianos son traficantes. todos los haitianos son brujos y malos. todos los portugueses huelen mal. todos los franceses son racistas. todos los venezolanos son malandros. así es tw, la vida de los hater. los unicos que sirven pues.",1
to make an open europe for many refugees the poltical puppets will open all borders. they believe that the costs of workers fall down and the rich earn more money. so the establishment works in europe against the voters.,1
te amamos pinche güero de mierda!,1
increíble...solo en este país de sudacas negros,1
pero si todo está normal déjenme decirles que desde el momento en que un país expulsa refugiados y no migrantes la cosa no está normal....,0
watch: muslim refugee calls on the un to take action against britain because the food is disgusting - free speech time -,0
"#2pelados mili, la montaña de colores de perú está machupichu",0
"bufete de nuria vandenberghe: una abogada proisraelí, antimusulmana y fan de trump denuncia a 602 inmigrantes que saltaron la valla de ceuta - público #equiparacionya",0
no sé porque hay personas que piensan que todos los inmigrantes son delincuentes,0
video of woman getting slapped by rapefugee in dhimmi paris sparks outrage,1
"trump you are right, stop illigal immigration and make usa better and dont care about left minded democrats without any reality and small brain.",1
un juez reafirma la orden a trump de reactivar el plan para los jóvenes indocumentados,0
press conference starting now at with refugee rights director - report released on plight of #rohingya refugees in #bangladesh on line now: #myanmar #burma,0
